,title,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
3,"
                            Danforth Neighbourhood Suites - 3BR
                        ","99 Mountjoy Ave., m4j4m4, Toronto, ON",Apartment,2400.0,3,1,43.680433,-79.3284748,0.0,1.0,1.0,1.0,1.0,0,0.0,"1,000",0.0,0.0,76,80,60,,,
4,"
                            Fabulous 3 bedroom plus 2 bath near Danforth & Greenwood
                        ",", Toronto M4J 4E9 ON, Canada",Apartment,3200.0,3,2,43.6931662,-79.3369623,0.0,0.0,0.0,1.0,1.0,0,0.0,"1,400",0.0,0.0,66,71,80,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/OT8AAOSwUtFfCF2K/$_27.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/HIIAAOSwv6lfCF2R/$_2.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/kHAAAOSwKERfCF2Y/$_2.JPG
5,"
                            Renovated 1 Bedroom w/Balcony at Bathurst Eglinton
                        ","45 Gardiner Rd, Toronto, ON M5P 3B6, Canada",Apartment,1700.0,1,1,43.7019738,-79.41952549999999,0.0,1.0,1.0,1.0,1.0,0,0.0,700,0.0,0.0,83,66,86,http://img.youtube.com/vi/Bf8uJK1qwpw/0.jpg,https://i.ebayimg.com/00/s/NTk4WDgwMA==/z/lSEAAOSwRHlepGEC/$_2.JPG,https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0NQAAOSwOINest4l/$_2.JPG
6,"
                            2bed Basement, Kingston Rd./McCowan.
                        ","140 Dorset Rd, Scarborough, ON M1M 2T4, Canada",Basement,1700.0,2,1,43.7265394,-79.2346961,1.0,1.0,0.0,1.0,1.0,0,0.0,10,0.0,1.0,76,57,59,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/i~cAAOSwsuNfCFyv/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/iVsAAOSwo3xfCFyW/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/bCYAAOSwRK9fCFyh/$_2.JPG
7,"
                            Apartment for Rent - Lappin Ave
                        ",", Lappin Ave M6H1Y4 ON",Basement,1500.0,1,1,43.6653651,-79.4434362,1.0,1.0,1.0,0.0,0.0,0,0.0,550,0.0,1.0,76,85,79,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/PScAAOSwQyBfCFbg/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/JzkAAOSwkQFfCFbi/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/AQsAAOSwRDtfCFbl/$_2.JPG
8,"
                            Basement Bachelor Apartment for Rent at Pape and Mortimer
                        ","120 Woodycrest Ave, East York, ON M4J 3B4, Canada",Basement,1300.0,Bachelor/Studio,1,43.68460049999999,-79.3438604,1.0,1.0,1.0,1.0,1.0,1,0.0,800,0.0,1.0,82,86,78,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/KRoAAOSwkYlfCFdE/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/nbEAAOSw4E5fCFdS/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/QkoAAOSwGhpfCFdf/$_2.JPG
9,"
                            LEASE TAKEOVER AT CAMPUS COMMON DOWNTOWN TORONTO
                        ","50 Gerrard St E, Toronto, ON M5B 1J6, Canada",Apartment,1175.3,1,1,43.6598026,-79.3792222,1.0,1.0,1.0,1.0,0.0,0,1.0,200,0.0,0.0,96,94,98,https://i.ebayimg.com/00/s/NDQ5WDgwMA==/z/r9gAAOSwWGBfBSQY/$_27.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/3MIAAOSwLLRfBSQb/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/ibAAAOSwGhpfBSQ2/$_2.JPG
10,"
                            One Bedroom Apartment Toronto at Yonge and Bloor $1795 all inclu
                        ","30 Gloucester St, Toronto, ON M4Y 1L5, Canada",Apartment,1795.0,1,1,43.6672377,-79.38395129999999,1.0,1.0,1.0,1.0,1.0,0,1.0,640,0.0,0.0,99,91,96,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/iQUAAOSwqsZfB657/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/PVgAAOSwF41fB66E/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/1TwAAOSwjRJfB666/$_2.JPG
11,"
                            Bright Modern One Bedroom Riverdale Apartment
                        ","587 Pape Ave, Toronto, ON M4K 3R7, Canada",Basement,1750.0,1,1,43.6753627,-79.3431343,0.0,0.0,0.0,1.0,0.0,0,0.0,600,0.0,1.0,86,90,77,http://img.youtube.com/vi/Eflr-2g2z_U/0.jpg,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/2dAAAOSwo8pfB73H/$_2.JPG,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/s74AAOSwkQFfB73K/$_2.JPG
12,"
                            2 bed Rm 4 rent in Aura building , Downtown Toronto
                        ","386 Yonge st, M5B0A5, Toronto, ON",Apartment,3000.0,2,2,43.659127,-79.38354009999999,0.0,0.0,1.0,1.0,1.0,1,1.0,900,0.0,1.0,98,97,74,https://i.ebayimg.com/00/s/NjgzWDUxMQ==/z/~CgAAOSwfdhfB8dh/$_27.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/jQ8AAOSwCo9fB8ep/$_2.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/XgAAAOSwxblfB8ej/$_2.JPG
13,"
                            Renovated and spacious 1+1 apartment in midtown Toronto for rent
                        ","45 Balliol St, Toronto, ON M4S 1C3, Canada",Apartment,2150.0,1.5,1,43.6973806,-79.3949306,1.0,1.0,1.0,1.0,1.0,0,1.0,670,0.0,0.0,89,80,56,https://i.ebayimg.com/00/s/NTg2WDc4Mg==/z/ZcYAAOSwTCBfB6vs/$_27.JPG,https://i.ebayimg.com/00/s/NTg2WDc4Mg==/z/dacAAOSwWuJfB6wX/$_2.JPG,https://i.ebayimg.com/00/s/NTg0WDc4Mw==/z/56AAAOSwQE9fB6wP/$_2.JPG
14,"
                            Bloor and Dufferin Apartment - Recently Renovated
                        ","Millicent St, Toronto, ON M6H 1W4, Canada",Apartment,1450.0,Bachelor/Studio,1,43.6655186,-79.43793149999999,1.0,1.0,1.0,0.0,0.0,0,0.0,500,1.0,1.0,80,84,79,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/tXAAAOSwRNlfCCkR/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/yysAAOSwiC1fCCkZ/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/tnMAAOSwY01fCCkj/$_2.JPG
15,"
                            Junior Two bedroom basement Apartment 
                        ","M1C2L6, Canada",Basement,1000.0,2,1,43.7944726,-79.14232969999999,1.0,1.0,1.0,1.0,0.0,0,0.0,500,1.0,1.0,53,62,29,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/fLQAAOSwJa5fCAX~/$_27.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/p~8AAOSwOBtfCAYA/$_2.JPG,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/iCIAAOSwODZfCAYB/$_2.JPG
16,"
                            Basement Apartment Etobicoke 
                        ","M9P3C6, Canada",Basement,2250.0,2,2,43.6863096,-79.5297831,1.0,1.0,1.0,1.0,1.0,1,0.0,"1,100",1.0,1.0,50,70,66,https://i.ebayimg.com/00/s/NzU3WDcyNQ==/z/6XAAAOSwEZdfB~eP/$_27.JPG,https://i.ebayimg.com/00/s/NzUzWDc0Ng==/z/B-8AAOSwRKFfB~eQ/$_2.JPG,https://i.ebayimg.com/00/s/NzQ5WDc1MA==/z/Ed4AAOSw~IRfB~eR/$_2.JPG
17,"
                            6 month sublet - 1 bedroom partially furnished in Cabbagetown
                        ",", Toronto M4x 1k4 ON, Canada",Apartment,2050.0,1,1,43.6641792,-79.3731304,1.0,1.0,1.0,1.0,0.0,0,0.0,500,1.0,0.0,93,86,75,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/NM4AAOSw1odfB-8I/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/~HQAAOSwCyRfB-8O/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/Yx8AAOSw2i1fB-7c/$_2.JPG
18,"
                            Furnished 1 BR basement apt for rent in Etobicoke available now
                        ","Renforth Drive, M9C2L8, Etobicoke, ON",Basement,1500.0,1,1,43.6443721,-79.5730153,1.0,1.0,1.0,1.0,0.0,1,0.0,500,1.0,1.0,56,57,72,https://i.ebayimg.com/00/s/NTM3WDgwMA==/z/CewAAOSwZDpfB-lM/$_27.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/IFgAAOSwqTJfB-2J/$_2.JPG,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/tY0AAOSwzF9fB-ms/$_2.JPG
19,"
                            Perfect Lakeshore Bachelor Apartment
                        ","2407 Lake Shore Blvd W, Etobicoke, ON M8V 1C5, Canada",Apartment,1350.0,1,1,43.6141933,-79.4885149,0.0,1.0,1.0,1.0,0.0,0,0.0,400,0.0,0.0,65,63,87,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/w4YAAOSwhmNfB-YA/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Z9sAAOSwEelfB-YD/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/J~0AAOSwsdpfB-YG/$_2.JPG
20,"
                            1 Bedr + Den, Yonge & Eglinton
                        ","58 Orchard View Blvd, Toronto, ON M4R 0A2, Canada",Condo,2200.0,1.5,1,43.708008,-79.4007848,0.0,1.0,1.0,1.0,1.0,1,1.0,600,0.0,1.0,98,93,99,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/HJAAAOSwZm1fB-Ts/$_27.JPG,https://i.ebayimg.com/00/s/NDI1WDY0MA==/z/Vq0AAOSwYvtfB-Ty/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/ihgAAOSwB9FfB-Ug/$_2.JPG
21,"
                            Bright and Spacious 3 Bedroom Apartment/Yonge and Davisville!!!
                        ","8 Gormley Ave, Toronto, ON M4V 1Y8, Canada",Duplex/Triplex,3100.0,3,1,43.6947561,-79.39780549999999,0.0,1.0,1.0,1.0,1.0,1,0.0,"1,100",0.0,1.0,75,83,74,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/VZsAAOSw6gdfB99S/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/fXQAAOSw4GZfB99m/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/m30AAOSwBRdfB99x/$_2.JPG
22,"
                            1 bedroom for rent in a two bedroom apartment
                        ","280 Wellesley St E, Toronto, ON M4X 1G7, Canada",Apartment,1350.0,2,1,43.6684862,-79.37044689999999,1.0,1.0,1.0,1.0,1.0,0,0.0,"1,000",1.0,0.0,89,89,74,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/73oAAOSwB5pfB9yA/$_27.JPG,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/J74AAOSwJ6tfB9yD/$_2.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/~vQAAOSwa31fB95N/$_2.JPG
23,"
                            Newly renovated one bedroom apartment in Little Italy
                        ","18 D'Arcy St, Toronto, ON M5T 1J7, Canada",Apartment,5200.0,5+,2,43.6553874,-79.3925537,1.0,1.0,1.0,1.0,0.0,0,0.0,"1,500",0.0,1.0,98,98,74,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/PhMAAOSwyY5fB9kK/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/z88AAOSwn0dfB9kZ/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/z-8AAOSwkB5fB9ke/$_2.JPG
24,"
                            2  Bedroom Basement For Lease
                        ","9 Glengowan St, Whitby, ON L1R 2X2, Canada",Basement,1600.0,2,1,43.9287841,-78.92975299999999,0.0,0.0,0.0,1.0,0.0,2,0.0,800,0.0,1.0,24,29,44,,,
25,"
                            King & Dufferin - Apartment for Rent : *CALL JERRY* @ 6473800740
                        ","2A Elm Grove Ave, Toronto, ON M6K 2H9, Canada",Apartment,1400.0,2,1,43.6387645,-79.4306601,1.0,0.0,0.0,0.0,1.0,0,0.0,200,0.0,0.0,73,88,54,,,
26,"
                            1 bedroom plus den near Ryerson U - 850sqft incs utils
                        ","M5B1G8, Canada",Condo,2400.0,1 + Den,1,43.6599788,-79.3765617,1.0,1.0,1.0,1.0,0.0,0,1.0,850,0.0,1.0,95,94,99,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/o1QAAOSwKLdfB9tE/$_27.JPG,https://i.ebayimg.com/00/s/MTE1OVg3NTA=/z/hHAAAOSwAEtfB9p4/$_2.JPG,https://i.ebayimg.com/00/s/NjQwWDQ4MA==/z/sFMAAOSwQyBfB9qA/$_2.JPG
27,"
                            2 Bedroom Basement Apartment
                        ",", TorontoMarkham L3S 2Z3 ON, Canada",Basement,1300.0,2,1,43.84056229999999,-79.26167699999999,0.0,0.0,0.0,1.0,0.0,2,0.0,"1,000",0.0,1.0,44,58,49,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/weQAAOSwXm5fB8zD/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/u5MAAOSw1HpfB8zJ/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/gIMAAOSw2g9fB8zV/$_2.JPG
28,"
                            Furnished one bedroom apartment for rent 01.08.2020.
                        ",", etobicoke M9B5S8 ON, Canada",Basement,1400.0,1,1,43.6606747,-79.5685972,1.0,1.0,1.0,1.0,0.0,0,0.0,400,1.0,1.0,15,53,50,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/LUAAAOSwcRdfAH0Q/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/bXoAAOSwpVdfAH0-/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/EyAAAOSwfANfAH1b/$_2.JPG
29,"
                            Newly renovated bright 1 bedroom basement apartment
                        ","16 Earnscliffe Rd, York, ON M6E 1J5, Canada",Basement,1495.0,1,1,43.6837199,-79.438204,1.0,1.0,1.0,1.0,0.0,0,0.0,450,0.0,0.0,70,78,74,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/LSMAAOSwRNFfCwvn/$_27.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/67UAAOSwTrFfCwvj/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/a8UAAOSwMsxfCwvu/$_2.JPG
30,"
                            1 Bedroom Basement Apartment - High Park
                        ","69 Boustead Ave, Toronto, ON M6R 1Y7, Canada",Basement,1400.0,1,1,43.6526314,-79.45497979999999,1.0,1.0,1.0,1.0,0.0,0,0.0,470,0.0,0.0,72,98,86,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Ln0AAOSwWXBfB8fG/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/FBgAAOSwErlfB8nx/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/UR0AAOSwgydfB8oG/$_2.JPG
31,"
                            507- 38 Dan Leckie Way Toronto - Condo Unit Apartment for Rent
                        ","38 Den Leckie Way, Toronto, ON, M5V 4B2",Apartment,2800.0,2,2,43.6375303,-79.3981774,0.0,1.0,1.0,1.0,0.0,0,0.0,950,0.0,0.0,74,91,87,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/gv4AAOSwli9e4XOU/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/BCYAAOSwMQ5e4XOU/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/EasAAOSwQTle4XOU/$_2.JPG
0,"
                            1 Bedroom Basement Apartment - High Park
                        ","69 Boustead Ave, Toronto, ON M6R 1Y7, Canada",Basement,1400.0,1,1,43.6526314,-79.45497979999999,1.0,1.0,1.0,1.0,0.0,0,0.0,470,0.0,0.0,72,98,86,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/Ln0AAOSwWXBfB8fG/$_27.JPG,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/FBgAAOSwErlfB8nx/$_2.JPG,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/UR0AAOSwgydfB8oG/$_2.JPG
1,"
                            507- 38 Dan Leckie Way Toronto - Condo Unit Apartment for Rent
                        ","38 Den Leckie Way, Toronto, ON, M5V 4B2",Apartment,2800.0,2,2,43.6375303,-79.3981774,0.0,1.0,1.0,1.0,0.0,0,0.0,950,0.0,0.0,74,91,87,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/gv4AAOSwli9e4XOU/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/BCYAAOSwMQ5e4XOU/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/EasAAOSwQTle4XOU/$_2.JPG
2,"
                            Bay & Gerrard Street West - 1 Bedroom Apartment for Rent
                        ","44 Gerrard Street West, Toronto, ON, M5G 2K2",Apartment,2750.0,1 + Den,1,43.658897,-79.383798,1.0,1.0,1.0,1.0,0.0,0,1.0,880,0.0,1.0,98,97,94,,,
3,"
                            Regency on Main - A3 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1590.0,1,2,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,723,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/6-AAAOSwOWde4XMo/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/0VoAAOSwvWZe4XMo/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/KmkAAOSwqA1e4XMw/$_2.PNG
4,"
                            Regency on Main - C1 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,2350.0,2,2,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,"1,034",0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/URQAAOSwSWde4XMw/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/NJ8AAOSwRtBe4XMv/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/-EcAAOSwzGZe4XM3/$_2.PNG
5,"
                            Regency on Main - A1 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1700.0,1,2,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,890,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/sCoAAOSwZ-Ve4XMu/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/ufkAAOSwJp5e4XMt/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/wMQAAOSw6JJe4XM0/$_2.PNG
6,"
                            Regency on Main - A6 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1700.0,1,2,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,850,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/pNgAAOSwt0pe4XMm/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/7F0AAOSwT1Re4XMl/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/8y8AAOSwD4Je4XMt/$_2.PNG
7,"
                            Regency on Main - C4 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,2100.0,2,2,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,992,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/54oAAOSw~cRe4XMo/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/ymMAAOSwRb1e4XMo/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/86sAAOSwx79e4XMv/$_2.PNG
8,"
                            Regency on Main - A2 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1795.0,1,2,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,838,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/lG0AAOSwW21e4XMn/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/2nsAAOSwsV5e4XMm/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/1r0AAOSw-Rle4XMu/$_2.PNG
9,"
                            Regency on Main - B1 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1800.0,1,1,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,800,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/Bw8AAOSweWde4XMi/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/H8YAAOSwMfte4XMh/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/7TcAAOSwx8xe4XMp/$_2.PNG
10,"
                            Regency on Main - A4 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1795.0,1,2,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,835,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/bg4AAOSwjTle4XMj/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/dBMAAOSw-5pe4XMj/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/eW8AAOSwK4pe4XMq/$_2.PNG
11,"
                            Regency on Main - B3 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1890.0,1,1,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,898,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/NXIAAOSwr15e4XMk/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/-g4AAOSwpWJe4XMk/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/Co0AAOSw6nhe4XMk/$_2.PNG
12,"
                            Regency on Main - B2 Apartment for Rent
                        ","140 Main Street West, Hamilton, ON, L8P 0B8",Apartment,1600.0,1,1,43.256928,-79.875488,0.0,1.0,0.0,0.0,0.0,0,0.0,595,0.0,0.0,95,78,72,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/RTsAAOSww41e4XMe/$_27.JPG,https://i.ebayimg.com/00/s/NTM4WDEwMjQ=/z/4ugAAOSwOPVe4XMd/$_2.JPG,https://i.ebayimg.com/00/s/NzM2WDExMTU=/z/aQoAAOSwcble4XMk/$_2.PNG
13,"
                            80 Heath Estates - 1 Bedroom Apartment for Rent
                        ","80 Heath Street West, Toronto, ON, M4V 2C6",Apartment,2100.0,1,1,43.689829,-79.3989498,0.0,1.0,1.0,1.0,1.0,0,0.0,727,0.0,0.0,66,84,78,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/odYAAOSwHiBe4XLJ/$_27.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/PyoAAOSwppde4XLH/$_2.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/wW4AAOSwddBe4XLH/$_2.JPG
14,"
                            Pleasant Manor - Studio Apartment for Rent
                        ","501 Mount Pleasant Road, Toronto, ON, M4S 2L9",Apartment,1500.0,Bachelor/Studio,1,43.7014466,-79.38704539999999,0.0,1.0,1.0,1.0,0.0,0,0.0,500,0.0,0.0,84,83,52,,,
15,"
                            La Salle Towers - 1 Bedroom Apartment for Rent
                        ","135 Lawton Blvd, Toronto, ON, M4V 1Z6",Apartment,1950.0,1,1,43.6949068,-79.3967114,0.0,1.0,1.0,1.0,1.0,0,0.0,640,0.0,0.0,86,83,51,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/hH8AAOSwtzle4XI6/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/NrIAAOSwYgle4XI9/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/1e0AAOSwExVe4XI5/$_2.JPG
16,"
                            La Salle Towers - 2 Bedroom Apartment for Rent
                        ","135 Lawton Blvd, Toronto, ON, M4V 1Z6",Apartment,2300.0,2,1,43.6949068,-79.3967114,0.0,1.0,1.0,1.0,1.0,0,0.0,720,0.0,0.0,86,83,51,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/6ToAAOSwb7te4XI6/$_27.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/r-EAAOSw4iNe4XI5/$_2.JPG,https://i.ebayimg.com/00/s/NjcwWDEyMTA=/z/SncAAOSwf3pe4XI5/$_2.JPG
17,"
                            The Ellington - 1 Bedroom Apartment for Rent
                        ","7 Carlton Street, Toronto, ON, M5B 2M3",Apartment,2150.0,1,1,43.6610563,-79.3826698,1.0,1.0,1.0,1.0,0.0,0,1.0,750,0.0,1.0,99,95,93,https://i.ebayimg.com/00/s/NzI2WDk2OA==/z/YI4AAOSwHWJe4XIa/$_27.JPG,https://i.ebayimg.com/00/s/MjU2WDM0MQ==/z/jswAAOSwHcxe4XIY/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/DzQAAOSwSiVe4XIY/$_2.JPG
18,"
                            The Ellington - 2 Bedroom + Den Apartment for Rent
                        ","7 Carlton Street, Toronto, ON, M5B 2M3",Apartment,3000.0,2 + Den,2,43.6610563,-79.3826698,1.0,1.0,1.0,1.0,0.0,0,1.0,"1,000",0.0,1.0,99,95,93,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/XgUAAOSwMwhe4XIG/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/wvwAAOSwNX1e4XIH/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/NzQAAOSwouxe4XIF/$_2.JPG
19,"
                            The Ellington - 1 Bedroom + den Apartment for Rent
                        ","7 Carlton Street, Toronto, ON, M5B 2M3",Apartment,2250.0,1 + Den,1,43.6610563,-79.3826698,1.0,1.0,1.0,1.0,0.0,0,1.0,730,0.0,1.0,99,95,93,https://i.ebayimg.com/00/s/NzI2WDk2OA==/z/yxQAAOSwythe4XIC/$_27.JPG,https://i.ebayimg.com/00/s/MjU2WDM0MQ==/z/0d8AAOSw7Bde4XIC/$_2.JPG,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/QIUAAOSwvhte4XID/$_2.JPG
20,"
                            729-200 Dundas Street East - Condo Unit Apartment for Rent
                        ","200 Dundas street east, Toronto, ON, M5A 1Z4",Apartment,2250.0,2.5,1,43.6573757,-79.3740982,0.0,0.0,0.0,1.0,0.0,0,1.0,700,0.0,0.0,95,96,99,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/s8sAAOSw8zJe4XHD/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/WScAAOSwKVhe4XHD/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTM=/z/TusAAOSwFxpe4XHC/$_2.JPG
